Element	Fraction	BiolRep	Counts	CPM
RAB22A_wgs_alt	DNA	4	255	32.1785604725377
RAB22A_wgs_alt	Post	1	75	8.28832954575092
RAB22A_wgs_alt	Post	2	84	8.47791286703938
RAB22A_wgs_alt	Post	3	79	8.53082462298345
RAB22A_wgs_alt	Post	4	108	11.4153489513628
RAB22A_wgs_alt	Post	5	95	9.04683843470268
RAB22A_wgs_alt	Post	6	80	8.31443185824226
RAB22A_wgs_alt	Pre	1	220	27.8984385243958
RAB22A_wgs_alt	Pre	2	239	27.4313123954755
RAB22A_wgs_alt	Pre	3	235	24.0566738382853
RAB22A_wgs_alt	Pre	4	297	31.564908451669
RAB22A_wgs_alt	Pre	5	338	43.2347746758319
RAB22A_wgs_alt	Pre	6	276	29.8845514301761
RAB22A_wgs_ref	DNA	1	0	0
RAB22A_wgs_ref	DNA	2	0	0
RAB22A_wgs_ref	DNA	3	0	0
RAB22A_wgs_ref	DNA	4	0	0
RAB22A_wgs_ref	Post	1	0	0
RAB22A_wgs_ref	Post	2	0	0
RAB22A_wgs_ref	Post	3	0	0
RAB22A_wgs_ref	Post	4	0	0
RAB22A_wgs_ref	Post	5	0	0
RAB22A_wgs_ref	Post	6	0	0
RAB22A_wgs_ref	Pre	1	3	0.380433252605397
RAB22A_wgs_ref	Pre	2	0	0
RAB22A_wgs_ref	Pre	3	0	0
RAB22A_wgs_ref	Pre	4	0	0
RAB22A_wgs_ref	Pre	5	0	0
RAB22A_wgs_ref	Pre	6	0	0
RAB6B_wgs_alt	DNA	1	2814	413.505434275486
RAB6B_wgs_alt	DNA	2	2755	376.980103386964
RAB6B_wgs_alt	DNA	3	3227	410.781336142991
RAB6B_wgs_alt	DNA	4	3485	439.773659791349
RAB6B_wgs_alt	Post	1	2855	315.509078041585
RAB6B_wgs_alt	Post	2	2746	277.147008724883
RAB6B_wgs_alt	Post	3	2968	320.499841531834
RAB6B_wgs_alt	Post	4	2995	316.564538049366
RAB6B_wgs_alt	Post	5	3074	292.736645771327
RAB6B_wgs_alt	Post	6	2745	285.288943135938
RAB6B_wgs_alt	Pre	1	2003	254.002601656204
RAB6B_wgs_alt	Pre	2	2751	315.747030962147
RAB6B_wgs_alt	Pre	3	2936	300.554869741301
RAB6B_wgs_alt	Pre	4	2659	282.596267922518
RAB6B_wgs_alt	Pre	5	2605	333.214757486811
RAB6B_wgs_alt	Pre	6	2621	283.794961226419
RAB6B_wgs_ref	DNA	1	3803	558.834813983537
RAB6B_wgs_ref	DNA	2	3895	532.971870305708
RAB6B_wgs_ref	DNA	3	4331	551.315143115988
RAB6B_wgs_ref	DNA	4	4365	550.821241029911
RAB6B_wgs_ref	Post	1	3827	422.925828954517
RAB6B_wgs_ref	Post	2	4080	411.784339256198
RAB6B_wgs_ref	Post	3	4231	456.885050377759
RAB6B_wgs_ref	Post	4	4475	472.997097753227
RAB6B_wgs_ref	Post	5	4285	408.060028344221
RAB6B_wgs_ref	Post	6	3878	403.042084328294
RAB6B_wgs_ref	Pre	1	2851	361.538401059329
RAB6B_wgs_ref	Pre	2	3913	449.116005872367
RAB6B_wgs_ref	Pre	3	3987	408.1445046521
RAB6B_wgs_ref	Pre	4	3972	422.140795858684
RAB6B_wgs_ref	Pre	5	3516	449.743987456287
RAB6B_wgs_ref	Pre	6	3636	393.696481884494
RAB6B_wgs_shuf	DNA	1	0	0
RAB6B_wgs_shuf	DNA	2	0	0
RAB6B_wgs_shuf	DNA	3	0	0
RAB6B_wgs_shuf	DNA	4	0	0
RAB6B_wgs_shuf	Post	1	0	0
RAB6B_wgs_shuf	Post	2	0	0
RAB6B_wgs_shuf	Post	3	0	0
RAB6B_wgs_shuf	Post	4	0	0
RAB6B_wgs_shuf	Post	5	0	0
RAB6B_wgs_shuf	Post	6	0	0
RAB6B_wgs_shuf	Pre	1	0	0
RAB6B_wgs_shuf	Pre	2	0	0
RAB6B_wgs_shuf	Pre	3	0	0
RAB6B_wgs_shuf	Pre	4	0	0
RAB6B_wgs_shuf	Pre	5	0	0
RAB6B_wgs_shuf	Pre	6	0	0
RABGAP1L_wgs_alt	DNA	1	575	84.4938254116576
RABGAP1L_wgs_alt	DNA	2	493	67.4595974481936
RABGAP1L_wgs_alt	DNA	3	717	91.2705974634412
RABGAP1L_wgs_alt	DNA	4	566	71.4237852057112
RABGAP1L_wgs_alt	Post	1	191	21.1076125765123
RABGAP1L_wgs_alt	Post	2	230	23.2133328502269
RABGAP1L_wgs_alt	Post	3	173	18.6814260731156
RABGAP1L_wgs_alt	Post	4	243	25.6845351405663
RABGAP1L_wgs_alt	Post	5	177	16.855688452025
RABGAP1L_wgs_alt	Post	6	184	19.1231932739572
RABGAP1L_wgs_alt	Pre	1	592	75.072161847465
RABGAP1L_wgs_alt	Pre	2	617	70.816400619282
RABGAP1L_wgs_alt	Pre	3	655	67.0515802726676
RABGAP1L_wgs_alt	Pre	4	890	94.588446201971
RABGAP1L_wgs_alt	Pre	5	786	100.540038151491
RABGAP1L_wgs_alt	Pre	6	827	89.545376930274
RABGAP1L_wgs_ref	DNA	1	548	80.5262892618928
RABGAP1L_wgs_ref	DNA	2	457	62.5335416507596
RABGAP1L_wgs_ref	DNA	3	529	67.3391158412279
RABGAP1L_wgs_ref	DNA	4	561	70.792833039583
RABGAP1L_wgs_ref	Post	1	177	19.5604577279722
RABGAP1L_wgs_ref	Post	2	179	18.0660286095244
RABGAP1L_wgs_ref	Post	3	230	24.8365780162809
RABGAP1L_wgs_ref	Post	4	136	14.3748838646791
RABGAP1L_wgs_ref	Post	5	187	17.8079872346253
RABGAP1L_wgs_ref	Post	6	155	16.1092117253444
RABGAP1L_wgs_ref	Pre	1	631	80.0177941313352
RABGAP1L_wgs_ref	Pre	2	409	46.9431245596213
RABGAP1L_wgs_ref	Pre	3	685	70.1226450179806
RABGAP1L_wgs_ref	Pre	4	607	64.5114458928049
RABGAP1L_wgs_ref	Pre	5	610	78.0272560717677
RABGAP1L_wgs_ref	Pre	6	651	70.4885615255241
RABGAP1L_wgs_shuf	DNA	1	33	4.84921084971252
RABGAP1L_wgs_shuf	DNA	2	9	1.2315139493585
RABGAP1L_wgs_shuf	DNA	3	56	7.12852644065928
RABGAP1L_wgs_shuf	DNA	4	18	2.27142779806149
RABGAP1L_wgs_shuf	Post	1	12	1.32613272732015
RABGAP1L_wgs_shuf	Post	2	21	2.11947821675984
RABGAP1L_wgs_shuf	Post	3	10	1.07985121809917
RABGAP1L_wgs_shuf	Post	4	5	0.528488377377907
RABGAP1L_wgs_shuf	Post	5	13	1.23798841738037
RABGAP1L_wgs_shuf	Post	6	9	0.935373584052254
RABGAP1L_wgs_shuf	Pre	1	31	3.93114361025577
RABGAP1L_wgs_shuf	Pre	2	38	4.36146389551493
RABGAP1L_wgs_shuf	Pre	3	40	4.09475299375069
RABGAP1L_wgs_shuf	Pre	4	53	5.63279511090389
RABGAP1L_wgs_shuf	Pre	5	22	2.81409775996539
RABGAP1L_wgs_shuf	Pre	6	37	4.00626232940767
RAD18_wgs_alt	DNA	1	124	18.2212771322531
RAD18_wgs_alt	DNA	2	112	15.3255069253503
RAD18_wgs_alt	DNA	3	109	13.8751675362832
RAD18_wgs_alt	DNA	4	105	13.249995488692
RAD18_wgs_alt	Post	1	13	1.43664378793016
RAD18_wgs_alt	Post	2	11	1.11020287544563
RAD18_wgs_alt	Post	3	9	0.971866096289253
RAD18_wgs_alt	Post	4	4	0.422790701902326
RAD18_wgs_alt	Post	5	17	1.61890793042048
RAD18_wgs_alt	Post	6	35	3.63756393798099
RAD18_wgs_alt	Pre	1	44	5.57968770487916
RAD18_wgs_alt	Pre	2	95	10.9036597387873
RAD18_wgs_alt	Pre	3	96	9.82740718500166
RAD18_wgs_alt	Pre	4	49	5.2076784987602
RAD18_wgs_alt	Pre	5	51	6.52359026173795
RAD18_wgs_alt	Pre	6	89	9.63668506262925
RAD18_wgs_ref	DNA	1	249	36.5895000478309
RAD18_wgs_ref	DNA	2	264	36.1244091811828
RAD18_wgs_ref	DNA	3	334	42.5165684139321
RAD18_wgs_ref	DNA	4	376	47.44760289284
RAD18_wgs_ref	Post	1	50	5.52555303050061
RAD18_wgs_ref	Post	2	52	5.2482317748339
RAD18_wgs_ref	Post	3	48	5.18328584687602
RAD18_wgs_ref	Post	4	64	6.76465123043721
RAD18_wgs_ref	Post	5	124	11.8085049042435
RAD18_wgs_ref	Post	6	47	4.88472871671733
RAD18_wgs_ref	Pre	1	201	25.4890279245616
RAD18_wgs_ref	Pre	2	235	26.9722109327897
RAD18_wgs_ref	Pre	3	271	27.7419515326609
RAD18_wgs_ref	Pre	4	244	25.9321133407651
RAD18_wgs_ref	Pre	5	187	23.9198309597058
RAD18_wgs_ref	Pre	6	238	25.7700117405142
RAD18_wgs_shuf	DNA	1	18	2.64502409984319
RAD18_wgs_shuf	DNA	2	4	0.547339533048224
RAD18_wgs_shuf	DNA	3	3	0.381885345035319
RAD18_wgs_shuf	DNA	4	5	0.630952166128191
RAD18_wgs_shuf	Post	1	0	0
RAD18_wgs_shuf	Post	2	1	0.100927534131421
RAD18_wgs_shuf	Post	3	0	0
RAD18_wgs_shuf	Post	4	1	0.105697675475581
RAD18_wgs_shuf	Post	5	0	0
RAD18_wgs_shuf	Post	6	2	0.207860796456057
RAD18_wgs_shuf	Pre	1	2	0.253622168403598
RAD18_wgs_shuf	Pre	2	0	0
RAD18_wgs_shuf	Pre	3	12	1.22842589812521
RAD18_wgs_shuf	Pre	4	11	1.16907068339515
RAD18_wgs_shuf	Pre	5	3	0.383740603631644
RAD18_wgs_shuf	Pre	6	6	0.649664161525567
RAET1G_wgs_alt	DNA	1	23427	3442.49886594592
RAET1G_wgs_alt	DNA	2	24966	3416.21969552049
RAET1G_wgs_alt	DNA	3	27498	3500.36107259373
RAET1G_wgs_alt	DNA	4	27973	3529.92498862078
RAET1G_wgs_alt	Post	1	23406	2586.62188463795
RAET1G_wgs_alt	Post	2	25939	2617.95930783493
RAET1G_wgs_alt	Post	3	23370	2523.61229669776
RAET1G_wgs_alt	Post	4	24616	2601.85397950691
RAET1G_wgs_alt	Post	5	29090	2770.23715858422
RAET1G_wgs_alt	Post	6	27760	2885.10785481007
RAET1G_wgs_alt	Pre	1	29933	3795.83618341245
RAET1G_wgs_alt	Pre	2	35990	4130.76541051533
RAET1G_wgs_alt	Pre	3	40484	4144.29950497507
RAET1G_wgs_alt	Pre	4	41137	4372.00551843874
RAET1G_wgs_alt	Pre	5	33847	4329.48940370676
RAET1G_wgs_alt	Pre	6	38974	4220.00183854958
RAET1G_wgs_ref	DNA	1	15455	2271.04708128203
RAET1G_wgs_ref	DNA	2	17067	2335.36095263351
RAET1G_wgs_ref	DNA	3	18588	2366.16159783883
RAET1G_wgs_ref	DNA	4	18450	2328.21349301303
RAET1G_wgs_ref	Post	1	15579	1721.65181324338
RAET1G_wgs_ref	Post	2	17340	1750.08344183884
RAET1G_wgs_ref	Post	3	16022	1730.13762163849
RAET1G_wgs_ref	Post	4	17054	1802.56815756057
RAET1G_wgs_ref	Post	5	19101	1818.9859046448
RAET1G_wgs_ref	Post	6	18839	1957.94477221783
RAET1G_wgs_ref	Pre	1	20182	2559.30130136071
RAET1G_wgs_ref	Pre	2	24795	2845.85519182349
RAET1G_wgs_ref	Pre	3	28513	2918.84230277034
RAET1G_wgs_ref	Pre	4	29375	3121.95012043022
RAET1G_wgs_ref	Pre	5	23066	2950.45358778917
RAET1G_wgs_ref	Pre	6	27750	3004.69674705575
RAET1G_wgs_shuf	DNA	1	9047	1329.41850173785
RAET1G_wgs_shuf	DNA	2	9312	1274.20643293627
RAET1G_wgs_shuf	DNA	3	9974	1269.64147712742
RAET1G_wgs_shuf	DNA	4	10193	1286.25908586893
RAET1G_wgs_shuf	Post	1	10816	1195.28763155789
RAET1G_wgs_shuf	Post	2	10882	1098.29342641813
RAET1G_wgs_shuf	Post	3	11227	1212.34896255994
RAET1G_wgs_shuf	Post	4	11055	1168.48780238255
RAET1G_wgs_shuf	Post	5	12130	1155.13842329414
RAET1G_wgs_shuf	Post	6	11139	1157.68070586201
RAET1G_wgs_shuf	Pre	1	14101	1788.16309832957
RAET1G_wgs_shuf	Pre	2	16505	1894.36741040721
RAET1G_wgs_shuf	Pre	3	18537	1897.61090612891
RAET1G_wgs_shuf	Pre	4	19659	2089.3418695332
RAET1G_wgs_shuf	Pre	5	16161	2067.21063176367
RAET1G_wgs_shuf	Pre	6	18430	1995.55174948603
RANBP10.1_wgs_alt	DNA	1	2420	355.608795645585
RANBP10.1_wgs_alt	DNA	2	2627	359.465238329421
RANBP10.1_wgs_alt	DNA	3	2935	373.611162559553
RANBP10.1_wgs_alt	DNA	4	2916	367.971303285961
RANBP10.1_wgs_alt	Post	1	3408	376.621694558922
RANBP10.1_wgs_alt	Post	2	3667	370.101267659921
RANBP10.1_wgs_alt	Post	3	3691	398.573084600404
RANBP10.1_wgs_alt	Post	4	3731	394.358027199394
RANBP10.1_wgs_alt	Post	5	3970	378.062616692312
RANBP10.1_wgs_alt	Post	6	3592	373.317990435078
RANBP10.1_wgs_alt	Pre	1	2094	265.542410318567
RANBP10.1_wgs_alt	Pre	2	2808	322.289226805419
RANBP10.1_wgs_alt	Pre	3	2893	296.153010273019
RANBP10.1_wgs_alt	Pre	4	2422	257.408108653004
RANBP10.1_wgs_alt	Pre	5	2154	275.525753407521
RANBP10.1_wgs_alt	Pre	6	2590	280.438363058537
RANBP10.1_wgs_ref	DNA	1	2207	324.309343797441
RANBP10.1_wgs_ref	DNA	2	2357	322.519819848666
RANBP10.1_wgs_ref	DNA	3	2768	352.352878352587
RANBP10.1_wgs_ref	DNA	4	2740	345.761787038249
RANBP10.1_wgs_ref	Post	1	3269	361.26065713413
RANBP10.1_wgs_ref	Post	2	3638	367.17436917011
RANBP10.1_wgs_ref	Post	3	3629	391.878007048189
RANBP10.1_wgs_ref	Post	4	3142	332.102096344277
RANBP10.1_wgs_ref	Post	5	3847	366.349341666329
RANBP10.1_wgs_ref	Post	6	3381	351.388676408964
RANBP10.1_wgs_ref	Pre	1	1963	248.930158288132
RANBP10.1_wgs_ref	Pre	2	2543	291.873754902486
RANBP10.1_wgs_ref	Pre	3	2896	296.46011674755
RANBP10.1_wgs_ref	Pre	4	2458	261.234158162297
RANBP10.1_wgs_ref	Pre	5	2033	260.048215727711
RANBP10.1_wgs_ref	Pre	6	2476	268.094743989551
RANBP10_wgs_alt	DNA	1	1305	191.764247238632
RANBP10_wgs_alt	DNA	2	1555	212.778243472497
RANBP10_wgs_alt	DNA	3	1665	211.946366494602
RANBP10_wgs_alt	DNA	4	1555	196.226123665867
RANBP10_wgs_alt	Post	1	1418	156.704683944997
RANBP10_wgs_alt	Post	2	1577	159.162721325251
RANBP10_wgs_alt	Post	3	1638	176.879629524644
RANBP10_wgs_alt	Post	4	1740	183.913955327512
RANBP10_wgs_alt	Post	5	1726	164.366769876809
RANBP10_wgs_alt	Post	6	1912	198.71492141199
RANBP10_wgs_alt	Pre	1	1078	136.702348769539
RANBP10_wgs_alt	Pre	2	1371	157.357026335552
RANBP10_wgs_alt	Pre	3	1651	169.01092981706
RANBP10_wgs_alt	Pre	4	1451	154.211051055124
RANBP10_wgs_alt	Pre	5	1246	159.380264041676
RANBP10_wgs_alt	Pre	6	1367	148.015151467575
RANBP10_wgs_ref	DNA	1	1163	170.897946006535
RANBP10_wgs_ref	DNA	2	1016	139.024241394249
RANBP10_wgs_ref	DNA	3	1238	157.591352384575
RANBP10_wgs_ref	DNA	4	1145	144.488046043356
RANBP10_wgs_ref	Post	1	1036	114.489458791973
RANBP10_wgs_ref	Post	2	1055	106.478548508649
RANBP10_wgs_ref	Post	3	1075	116.084005945661
RANBP10_wgs_ref	Post	4	1072	113.307908109823
RANBP10_wgs_ref	Post	5	1029	97.9915447295691
RANBP10_wgs_ref	Post	6	1041	108.191544555377
RANBP10_wgs_ref	Pre	1	895	113.49592036061
RANBP10_wgs_ref	Pre	2	1045	119.940257126661
RANBP10_wgs_ref	Pre	3	1248	127.756293405022
RANBP10_wgs_ref	Pre	4	1139	121.051955307916
RANBP10_wgs_ref	Pre	5	951	121.645771351231
RANBP10_wgs_ref	Pre	6	1160	125.601737894943
RANBP6_wgs_alt	DNA	1	185	27.1849699150551
RANBP6_wgs_alt	DNA	2	139	19.0200487734258
RANBP6_wgs_alt	DNA	3	120	15.2754138014127
RANBP6_wgs_alt	DNA	4	122	15.3952328535279
RANBP6_wgs_alt	Post	1	68	7.51475212148083
RANBP6_wgs_alt	Post	2	52	5.2482317748339
RANBP6_wgs_alt	Post	3	36	3.88746438515701
RANBP6_wgs_alt	Post	4	46	4.86209307187674
RANBP6_wgs_alt	Post	5	63	5.99948233038178
RANBP6_wgs_alt	Post	6	36	3.74149433620902
RANBP6_wgs_alt	Pre	1	99	12.5542973359781
RANBP6_wgs_alt	Pre	2	116	13.3139424178877
RANBP6_wgs_alt	Pre	3	184	18.8358637712532
RANBP6_wgs_alt	Pre	4	204	21.6809472193282
RANBP6_wgs_alt	Pre	5	137	17.5241542325118
RANBP6_wgs_alt	Pre	6	238	25.7700117405142
RANBP6_wgs_ref	DNA	1	70	10.2862048327235
RANBP6_wgs_ref	DNA	2	54	7.38908369615103
RANBP6_wgs_ref	DNA	3	93	11.8384456960949
RANBP6_wgs_ref	DNA	4	48	6.05714079483063
RANBP6_wgs_ref	Post	1	18	1.98919909098022
RANBP6_wgs_ref	Post	2	22	2.22040575089127
RANBP6_wgs_ref	Post	3	12	1.295821461719
RANBP6_wgs_ref	Post	4	12	1.26837210570698
RANBP6_wgs_ref	Post	5	7	0.666609147820198
RANBP6_wgs_ref	Post	6	19	1.97467756633254
RANBP6_wgs_ref	Pre	1	48	6.08693204168635
RANBP6_wgs_ref	Pre	2	41	4.70578999252927
RANBP6_wgs_ref	Pre	3	45	4.60659711796953
RANBP6_wgs_ref	Pre	4	32	3.40093289714952
RANBP6_wgs_ref	Pre	5	33	4.22114663994809
RANBP6_wgs_ref	Pre	6	91	9.85323978313777
RAP1A_wgs_alt	DNA	1	4153	610.265838147155
RAP1A_wgs_alt	DNA	2	4451	609.052065399412
RAP1A_wgs_alt	DNA	3	5151	655.697137425642
RAP1A_wgs_alt	DNA	4	4953	625.021215766586
RAP1A_wgs_alt	Post	1	7093	783.854952906817
RAP1A_wgs_alt	Post	2	7619	768.966882547298
RAP1A_wgs_alt	Post	3	7008	756.759733643899
RAP1A_wgs_alt	Post	4	7668	810.489775546758
RAP1A_wgs_alt	Post	5	8011	762.886554741086
RAP1A_wgs_alt	Post	6	7708	801.095509541642
RAP1A_wgs_alt	Pre	1	2574	326.411730735431
RAP1A_wgs_alt	Pre	2	3618	415.25727299929
RAP1A_wgs_alt	Pre	3	3712	379.993077820064
RAP1A_wgs_alt	Pre	4	3714	394.720774375416
RAP1A_wgs_alt	Pre	5	2891	369.798028366361
RAP1A_wgs_alt	Pre	6	3598	389.581942194832
RAP1A_wgs_ref	DNA	1	7228	1062.12412187037
RAP1A_wgs_ref	DNA	2	7563	1034.88222211093
RAP1A_wgs_ref	DNA	3	8221	1046.49314051178
RAP1A_wgs_ref	DNA	4	8760	1105.42819505659
RAP1A_wgs_ref	Post	1	11154	1232.64037004408
RAP1A_wgs_ref	Post	2	12264	1237.77527858775
RAP1A_wgs_ref	Post	3	11146	1203.60216769334
RAP1A_wgs_ref	Post	4	12274	1297.33326878729
RAP1A_wgs_ref	Post	5	12138	1155.90026232022
RAP1A_wgs_ref	Post	6	11671	1212.97167771932
RAP1A_wgs_ref	Pre	1	4672	592.461385390805
RAP1A_wgs_ref	Pre	2	5967	684.864606961516
RAP1A_wgs_ref	Pre	3	6452	660.483657891986
RAP1A_wgs_ref	Pre	4	5761	612.274200639949
RAP1A_wgs_ref	Pre	5	4969	635.602353148547
RAP1A_wgs_ref	Pre	6	5873	635.912936773276
RAP1A_wgs_shuf	DNA	1	41	6.0247771163095
RAP1A_wgs_shuf	DNA	2	74	10.1257813613921
RAP1A_wgs_shuf	DNA	3	64	8.14688736075346
RAP1A_wgs_shuf	DNA	4	64	8.07618772644085
RAP1A_wgs_shuf	Post	1	34	3.75737606074042
RAP1A_wgs_shuf	Post	2	39	3.93617383112543
RAP1A_wgs_shuf	Post	3	103	11.1224675464215
RAP1A_wgs_shuf	Post	4	51	5.39058144925465
RAP1A_wgs_shuf	Post	5	36	3.42827561736102
RAP1A_wgs_shuf	Post	6	61	6.33975429190973
RAP1A_wgs_shuf	Pre	1	56	7.10142071530075
RAP1A_wgs_shuf	Pre	2	44	5.05011608954361
RAP1A_wgs_shuf	Pre	3	50	5.11844124218836
RAP1A_wgs_shuf	Pre	4	48	5.10139934572428
RAP1A_wgs_shuf	Pre	5	58	7.41898500354512
RAP1A_wgs_shuf	Pre	6	49	5.3055906524588
RBFOX1_wgs_alt	DNA	1	371	54.5168856134347
RBFOX1_wgs_alt	DNA	2	262	35.8507394146587
RBFOX1_wgs_alt	DNA	3	321	40.8617319187791
RBFOX1_wgs_alt	DNA	4	367	46.3118889938092
RBFOX1_wgs_alt	Post	1	161	17.792280758212
RBFOX1_wgs_alt	Post	2	165	16.6530431316845
RBFOX1_wgs_alt	Post	3	135	14.5779914443388
RBFOX1_wgs_alt	Post	4	144	15.2204652684837
RBFOX1_wgs_alt	Post	5	228	21.7124122432864
RBFOX1_wgs_alt	Post	6	132	13.7188125660997
RBFOX1_wgs_alt	Pre	1	186	23.5868616615346
RBFOX1_wgs_alt	Pre	2	299	34.3178343357622
RBFOX1_wgs_alt	Pre	3	282	28.8680086059424
RBFOX1_wgs_alt	Pre	4	288	30.6083960743457
RBFOX1_wgs_alt	Pre	5	203	25.9664475124079
RBFOX1_wgs_alt	Pre	6	268	29.018332548142
RBFOX1_wgs_ref	DNA	1	671	98.6006206108213
RBFOX1_wgs_ref	DNA	2	682	93.3213903847222
RBFOX1_wgs_ref	DNA	3	732	93.1800241886178
RBFOX1_wgs_ref	DNA	4	935	117.988055065972
RBFOX1_wgs_ref	Post	1	258	28.5118536373832
RBFOX1_wgs_ref	Post	2	216	21.800347372387
RBFOX1_wgs_ref	Post	3	342	36.9309116589916
RBFOX1_wgs_ref	Post	4	327	34.5631398805151
RBFOX1_wgs_ref	Post	5	460	43.805743999613
RBFOX1_wgs_ref	Post	6	342	35.5441961939857
RBFOX1_wgs_ref	Pre	1	393	49.836756091307
RBFOX1_wgs_ref	Pre	2	553	63.4707772163095
RBFOX1_wgs_ref	Pre	3	590	60.3976066578227
RBFOX1_wgs_ref	Pre	4	703	74.7142445842535
RBFOX1_wgs_ref	Pre	5	529	67.6662597737133
RBFOX1_wgs_ref	Pre	6	670	72.545831370355
RBFOX2_wgs_alt	DNA	1	3843	564.712645316522
RBFOX2_wgs_alt	DNA	2	4413	603.852339835453
RBFOX2_wgs_alt	DNA	3	4796	610.507371596463
RBFOX2_wgs_alt	DNA	4	4595	579.845040671808
RBFOX2_wgs_alt	Post	1	1167	128.966407731884
RBFOX2_wgs_alt	Post	2	1406	141.904112988778
RBFOX2_wgs_alt	Post	3	1313	141.784464936421
RBFOX2_wgs_alt	Post	4	1292	136.561396714451
RBFOX2_wgs_alt	Post	5	1515	144.273265563943
RBFOX2_wgs_alt	Post	6	1520	157.974205306603
RBFOX2_wgs_alt	Pre	1	3948	500.650160428703
RBFOX2_wgs_alt	Pre	2	4244	487.106651909615
RBFOX2_wgs_alt	Pre	3	5700	583.502301609473
RBFOX2_wgs_alt	Pre	4	5243	557.221599367342
RBFOX2_wgs_alt	Pre	5	4519	578.0412626038
RBFOX2_wgs_alt	Pre	6	5028	544.418567358426
RBFOX2_wgs_ref	DNA	1	752	110.503229060116
RBFOX2_wgs_ref	DNA	2	770	105.362860111783
RBFOX2_wgs_ref	DNA	3	846	107.69166729996
RBFOX2_wgs_ref	DNA	4	820	103.476155245023
RBFOX2_wgs_ref	Post	1	174	19.2289245461421
RBFOX2_wgs_ref	Post	2	182	18.3688112119187
RBFOX2_wgs_ref	Post	3	230	24.8365780162809
RBFOX2_wgs_ref	Post	4	165	17.4401164534709
RBFOX2_wgs_ref	Post	5	172	16.3795390607249
RBFOX2_wgs_ref	Post	6	172	17.8760284952209
RBFOX2_wgs_ref	Pre	1	532	67.4634967953571
RBFOX2_wgs_ref	Pre	2	663	76.0960674401685
RBFOX2_wgs_ref	Pre	3	753	77.0837251073568
RBFOX2_wgs_ref	Pre	4	857	91.0812341517855
RBFOX2_wgs_ref	Pre	5	785	100.412124616947
RBFOX2_wgs_ref	Pre	6	877	94.9592449429871
RBM28.1_wgs_alt	DNA	1	116	17.0457108656561
RBM28.1_wgs_alt	DNA	2	100	13.6834883262056
RBM28.1_wgs_alt	DNA	3	113	14.3843479963303
RBM28.1_wgs_alt	DNA	4	105	13.249995488692
RBM28.1_wgs_alt	Post	1	32	3.53635393952039
RBM28.1_wgs_alt	Post	2	56	5.65194191135959
RBM28.1_wgs_alt	Post	3	49	5.29127096868593
RBM28.1_wgs_alt	Post	4	20	2.11395350951163
RBM28.1_wgs_alt	Post	5	44	4.19011464344124
RBM28.1_wgs_alt	Post	6	41	4.26114632734916
RBM28.1_wgs_alt	Pre	1	83	10.5253199887493
RBM28.1_wgs_alt	Pre	2	114	13.0843916865448
RBM28.1_wgs_alt	Pre	3	174	17.8121755228155
RBM28.1_wgs_alt	Pre	4	169	17.9611768630709
RBM28.1_wgs_alt	Pre	5	145	18.5474625088628
RBM28.1_wgs_alt	Pre	6	118	12.7767285100028
RBM28.1_wgs_ref	DNA	1	355	52.1657530802408
RBM28.1_wgs_ref	DNA	2	408	55.8286323709189
RBM28.1_wgs_ref	DNA	3	407	51.8091118097916
RBM28.1_wgs_ref	DNA	4	422	53.2523628212193
RBM28.1_wgs_ref	Post	1	125	13.8138825762515
RBM28.1_wgs_ref	Post	2	137	13.8270721760047
RBM28.1_wgs_ref	Post	3	144	15.5498575406281
RBM28.1_wgs_ref	Post	4	150	15.8546513213372
RBM28.1_wgs_ref	Post	5	209	19.9030445563459
RBM28.1_wgs_ref	Post	6	132	13.7188125660997
RBM28.1_wgs_ref	Pre	1	339	42.9889575444099
RBM28.1_wgs_ref	Pre	2	451	51.763689917822
RBM28.1_wgs_ref	Pre	3	571	58.4525989857911
RBM28.1_wgs_ref	Pre	4	577	61.3230713017273
RBM28.1_wgs_ref	Pre	5	507	64.8521620137479
RBM28.1_wgs_ref	Pre	6	533	57.7118330155212
RBM28_wgs_alt	DNA	1	2979	437.751488524049
RBM28_wgs_alt	DNA	2	3488	477.280072818051
RBM28_wgs_alt	DNA	3	4191	533.49382701434
RBM28_wgs_alt	DNA	4	3587	452.645083980364
RBM28_wgs_alt	Post	1	3927	433.976935015518
RBM28_wgs_alt	Post	2	3858	389.378426679023
RBM28_wgs_alt	Post	3	3807	411.099358730354
RBM28_wgs_alt	Post	4	4388	463.801399986851
RBM28_wgs_alt	Post	5	4761	453.389450395994
RBM28_wgs_alt	Post	6	4551	472.987242335757
RBM28_wgs_alt	Pre	1	3424	434.20115230696
RBM28_wgs_alt	Pre	2	4025	461.970846827569
RBM28_wgs_alt	Pre	3	4465	457.076802927421
RBM28_wgs_alt	Pre	4	4479	476.024326447897
RBM28_wgs_alt	Pre	5	3495	447.057803230866
RBM28_wgs_alt	Pre	6	4615	499.700017573416
RBM28_wgs_ref	DNA	1	1752	257.449012384738
RBM28_wgs_ref	DNA	2	1668	228.24058528111
RBM28_wgs_ref	DNA	3	1764	224.548582880767
RBM28_wgs_ref	DNA	4	2020	254.904675115789
RBM28_wgs_ref	Post	1	2508	277.161740009911
RBM28_wgs_ref	Post	2	3098	312.673500739143
RBM28_wgs_ref	Post	3	2542	274.498179640809
RBM28_wgs_ref	Post	4	2781	293.945235497592
